Oregonian ID,Site Name,Address,City,State,Lat,Long,Inspection conducted?,Inspection report available?,Inspection year,Lead present?,Earlier lead discovery reported,Highest lead level detected (ug),Where highest lead level detected?,Lead present outside range?,Notes,Had firing range?,Firing range use,Additional details
1412,Fort Worth,8111 Shoreview Drive,Fort Worth,Texas,32.777854,-97.458165,Yes,Yes,2014,Yes,,168,Weapons vault,No,,No,,
688,Richfield,620 W 200 S,Richfield,Utah,38.7653316,-112.0958899,Yes,Yes,2014,Yes,,52,Former firing range,No,,Yes,"Storage area, weight room","Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
689,Price,584 N 500 E,Price,Utah,39.6098992,-110.8026219,Yes,Yes,2014,Yes,,57,Maintenance bay,No,,Yes,Storage,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
690,Mount Pleasant,525 W 1000 S,Mount Pleasant,Utah,39.5315996,-111.4650141,Yes,Yes,2013,Yes,,62,Former firing range,No,,Yes,Offices,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
691,Vernal,220 South 500 East,Vernal,Utah,40.452557,-109.519653,Yes,Yes,2012,Yes,,74,Former maintenance bay floor,No,,Yes,,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
692,Ogden,625 E 5300 S,Ogden,Utah,41.168348,-111.966117,Yes,Yes,2013,Yes,,75,Former firing range,Unknown,,Yes,Secure storage,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
693,Beaver,120 S Main St.,Beaver,Utah,38.2727625,-112.6412196,Yes,Yes,2014,Yes,,76,Former firing range,No,,Yes,Drill hall,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
694,Brigham City,985 N 500 W,Brigham City,Utah,41.529053,-112.024139,Yes,Yes,2014,Yes,,130,Basement,Yes,Trace amounts on drill floor and in kitchen,Yes,"Storage, locker room, weight room","Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
695,Cedar City,1065 N Airport Rd,Cedar City,Utah,37.6954357,-113.087171,Yes,Yes,2014,Yes,,136,Former firing range,No,,Yes,"Adminstrative area, maintenance shop","Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
696,Fillmore,35 W Center St,Fillmore,Utah,38.9688709,-112.3246835,Yes,Yes,2014,Yes,,647,Former firing range,No,,Yes,Drill hall,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
697,"West Jordan, Army Aviation Support Facility",7602 Airport Rd,West Jordan,Utah,40.6141253,-111.9981126,Yes,Yes,2013,Yes,,"2,800",Former firing range,Unknown,,Yes,Storage,"Contamination was later cleaned, said Lt. Col. Steven Fairbourn, a spokesman. The Utah National Guard is exploring options, including new construction, to permamently address lead dust hazards."
698,Draper,12953 S. Minuteman DR,Draper,Utah,40.5162968,-111.8896027,Yes,Yes,2014,Yes,,"23,940",Above conference room ceiling,Unknown,,Yes,"Administrative offices, conference room, electrical room, computer shop copy rooms (Utah NG headquarters)","No reports of employee exposure, Utah National Guard Lt. Col. Steven Fairbourn said."
699,Green Mountain,789 Vermont National Guard Rd.,Colchester,Vermont,44.501697,-73.162329,Yes,Yes,2012,No,,,,No,,Yes,Band Rehearsal Area,
700,Westminster,23 Armory Ln,Westminster,Vermont,43.086449,-72.455597,Yes,Yes,2012,No,,,,No,,Yes,Locker storage,
701,Newport,540 Union ST,Newport,Vermont,44.949291,-72.1992719,No,No,,Unknown,,,,Unknown,,Yes,Drill floor/storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
702,Waterbury,294 Armory Dr.,Waterbury,Vermont,44.342365,-72.752075,Yes,Yes,2012,Yes,,280,Supply/locker room (former firing range) diffuser on north wall,Yes,20 ug atop locker in assembly room; 190 ug on wall to boiler room,Yes,Storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
703,Berlin,363 Fisher RD,Berlin,Vermont,44.221794,-72.565241,Yes,Yes,2012,Yes,,"2,300",Former firing range,Yes,130 ug on assemly hall floor,Yes,Classroom,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
704,Bennington,100 Franklin Ln,Bennington,Vermont,42.877548,-73.198494,Yes,Yes,2012,Yes,,"2,500",Former firing range floor,Yes,580 ug on drill hall window sill,Yes,Storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
705,Bradford,99 Fairground RD,Bradford,Vermont,44.002029,-72.122185,No,No,,Unknown,,,,Unknown,,Yes,Drill floor/storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
706,Enosburg Falls,134 Pearl St,Enosburg Falls,Vermont,44.905304,-72.809074,No,No,,Unknown,,,,Unknown,,Yes,Drill floor/storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
707,Lyndonville,4 Overlook DR,Lyndonville,Vermont,44.5401059,-72.0236266,No,No,,Unknown,,,,Unknown,,Yes,Storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
708,Morrisville,45 Farr AVE,Morrisville,Vermont,44.553548,-72.588452,Yes,Yes,2012,Yes,,270,Drill hall floor,Yes,74 ug in former firing range,Yes,"Office space, storage","""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
709,North Springfield,224 Fairground Rd,North Springfield,Vermont,43.328042,-72.515975,No,No,,Unknown,,,,Unknown,,Yes,Storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
710,St. Albans,18 Fairfield St,St. Albans,Vermont,44.80979,-73.082585,No,No,,Unknown,,,,Unknown,,Yes,Classroom,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
711,Swanton,21 Grand AVE,Swanton,Vermont,44.91887,-73.1244679,No,No,,Unknown,,,,Unknown,,Yes,Supply room,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
712,Vergennes,36 Monkton Rd,Vergennes,Vermont,44.170935,-73.2453419,No,No,,Unknown,,,,Unknown,,Yes,Drill floor/storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
713,Williston,7846 Williston Rd,Williston,Vermont,44.438313,-73.074051,No,No,,Unknown,,,,Unknown,,Yes,Janitor storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
714,Windsor,245 Route 44,Windsor,Vermont,43.468403,-72.404366,No,No,,Unknown,,,,Unknown,,Yes,Drill floor/storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
715,Winooski,255 Lafountain St,Winooski,Vermont,44.495622,-73.176881,No,No,,Unknown,,,,Unknown,,Yes,Storage,"""All armories have been appropriately tested and remediated,"" Vermont National Guard spokesman Maj. Christopher Gookin said. No followup test results were shared, however."
716,Anacortes,2219 M AVE,Anacortes,Washington,48.5045482,-122.6173981,Yes,Yes,2016,Yes,,31,"Former firing range, now storage",No,,Yes,Storage,
717,Bellingham,3928 Williamson Way,Bellingham,Washington,48.78695,-122.53091,No,No,,Unknown,,,,Unknown,,Unknown,,
718,Bremerton,1211 Carver ST W,Bremerton,Washington,47.5529529,-122.6824134,No,No,,Unknown,,,,Unknown,,Unknown,,
719,Buckley,455 N River RD,Buckley,Washington,47.1681934,-122.024002,Yes,Yes,2016,Yes,,130,Converted firing range floor,Yes,Lead on drill floor,Yes,,
720,Camas,920 NW Hill St,Camas,Washington,45.5865459,-122.4185147,No,No,,Unknown,,,,Unknown,,Unknown,,
721,Camp Murray 33,33 Militia DR,Camp Murray,Washington,47.1175588,-122.5611511,Yes,Yes,2016,Yes,,16,Drill floor,Yes,,Yes,,
722,Camp Murray 34,Aviation Drive,Camp Murray,Washington,47.118729,-122.565766,No,No,2010,Unknown,Yes,,,No,,No,,2010 report found 250 ug on inside vault.
723,Centralia,309 Byrd ST,Centralia,Washington,46.7162772,-122.9451197,Yes,Yes,2016,Yes,,130,Supply room,Unknown,,Yes,,
724,Clarkston,721 Sixth Ave,Clarkston,Washington,46.4159231,-117.0455487,No,No,,Unknown,,,,No,,No,,
725,Colville,225 S Silke Rd,Colville,Washington,48.5434,-117.8873,No,No,,Unknown,,,,Unknown,,Yes,,
726,Ellensburg,901 E 7th AVE,Ellensburg,Washington,46.999205,-120.534781,No,No,,Unknown,,,,Unknown,,Yes,,
727,Ephrata,426 A ST SE,Ephrata,Washington,47.3155162,-119.5526182,Yes,Yes,2016,Yes,,70,Former firing range,Yes,Lead on drill hall floor,Yes,,
728,Everett,2730 Oakes AVE,Everett,Washington,47.9808613,-122.2050162,No,No,2010,Unknown,Yes,,,Unknown,,Yes,Storage,2010 report found 470 ug on converted firing range floor.
729,JBLM Facilities,,Joint Base Lewis-McChord,Washington,47.266422,-122.48725,No,No,,Unknown,,,,Unknown,,Yes,,
730,Grandview,800 Wallace Way,Grandview,Washington,46.2624719,-119.9209726,Yes,Yes,2016,Yes,,84,Former firing range,Yes,21 ug in supply room,Yes,,"2012 report says of the firing range conversion: ""A clearance inspection was performed following conversion activities although papenrwork could
not be produced at the time of the inspection."""
731,Greiger Field,,Spokane,Washington,47.6111,-117.5351,No,No,,Unknown,,,,Unknown,,Unknown,,
732,Kent,24410 Military RD,Kent,Washington,47.3816956,-122.285612,Yes,Yes,2014,Yes,,340,Former firing range floor,Yes,Lead near storage room where children's toys are kept,Yes,Storage,"2014 report says firing range ""had been converted into storage of various materials that are distributed by 'Family Programs', "" and people at armory believe it was cleaned two years before."
733,Longview,819 Vandercook Way,Longview,Washington,46.1437027,-122.9253142,Yes,Yes,2016,Yes,,180,Former firing range,Yes,Lead on library floor,Yes,"Storage, locker area",
734,Montesano,21 N Clemons RD,Montesano,Washington,46.97839,-123.65617,Yes,Yes,2016,Yes,,"16,000",Former firing range,Yes,17 ug on break room table outside firing range,Yes,Storage,
735,Moses Lake,6500 32nd AVE NE,Moses Lake,Washington,47.1824913,-119.3334587,Yes,Yes,2016,Yes,,68,Former firing range,Yes,Trace amounts in men's locker and drill hall,Yes,Unused,Lead also found in firing range in 2012. Traces found in drill hall in latest survey.
736,Okanogan,Cameron Rodeo RD,Okanogan,Washington,48.3770131,-119.5519617,No,No,,Unknown,,,,Unknown,,Yes,,
737,Olympia,515 S Eside ST,Olympia,Washington,47.0445015,-122.888946,Yes,Yes,2016,Yes,,"5,000",Former firing range,Yes,Traces found on kitchen counter and in drill hall,Yes,Locker room,Closed to the public after 2016.
738,Pasco,127 W Clark ST,Pasco,Washington,46.2331282,-119.0870495,Yes,Yes,2016,Yes,,160,Classroom desk,Yes,6 ug on drill floor; 4 ug in women's bathroom,Yes,"Locker room, gym",
739,Port Angeles,420 Mccarver ST,Port Angeles,Washington,48.1048457,-123.3629609,No,No,,Unknown,,,,No,,No,,
740,Port Orchard,1950 SE Mile Hill DR,Port Orchard,Washington,47.5340086,-122.6191982,No,No,2010,Unknown,Yes,,,No,,No,,2010 report found 120 ug on drill hall floor.
741,Poulsbo,19133 Jensen Way,Poulsbo,Washington,47.7365802,-122.6468211,No,No,,Unknown,,,,Unknown,,Yes,,
742,Pullman,540 E Main ST,Pullman,Washington,46.7297434,-117.1758711,No,No,,Unknown,,,,Unknown,,Yes,,
743,Puyallup,622 4th AVE SE,Puyallup,Washington,47.1874738,-122.2860115,No,No,,Unknown,,,,No,,No,,
744,Redmond,17230 NE 95th,Redmond,Washington,47.684713,-122.1082769,Yes,No,2014,Unknown,,,,No,,No,,
745,Seattle,1601 W Armory Way,Seattle,Washington,47.636924,-122.3789763,No,No,,Unknown,,,,No,,No,,
746,Sedro Woolley,24826 thompson DR,Sedro Woolley,Washington,48.5272919,-122.2074509,No,No,,Unknown,,,,No,,No,,
747,Shelton,601 W Franklin St,Shelton,Washington,47.213935,-123.105905,No,No,,Unknown,,,,Unknown,,Yes,,
748,Snohomish,1501 Avenue D,Snohomish,Washington,47.9303194,-122.0991329,Yes,Yes,2016,Yes,,"2,600",Floor of old firing range,Yes,12 in women's restroom; 12 in laundry room,Yes,Offices,"Desk in former firing range covered with 2,000 ug of lead in what is now offices. "
749,Tacoma,715 S. 11th,Tacoma,Washington,47.2526022,-122.4461312,No,No,2010,Unknown,Yes,,,Unknown,,Yes,,"2010 report found 1,800 ug on basement; also found elevated levels in cafeteria."
750,Toppenish,326 S Division St,Toppenish,Washington,46.372893,-120.309085,No,No,,Unknown,,,,No,,No,,
751,Vancouver Barracks,McClellan Rd,Vancouver,Washington,45.626694,-122.661628,No,No,2010,Unknown,Yes,,,Unknown,,Yes,,2010 report found 490 ug on stairwell. also 90 ug on drill floor.
752,Walla Walla,113 S. Colville,Walla Walla,Washington,46.0660977,-118.3353625,Yes,Yes,2016,Yes,,170,Storage floor,Yes,Lead on gym floor,Yes,Storage,
753,Wenatchee,1230 Fifth St.,Wenatchee,Washington,47.4298134,-120.3315031,Yes,Yes,2016,Yes,,50,Converted firing range,Yes,20 ug on drill hall floor,Yes,Storage,
754,Yakima (airport),2501 Airport Ln,Yakima,Washington,46.5615239,-120.5421525,No,No,,Unknown,,,,Unknown,,Unknown,,
756,Clarksburg,5 Armory RD,Clarksburg,West Virginia,39.2650562,-80.3636538,Yes,Yes,2012,No,,,,No,,Yes,"Maintenance, equipment service",
757,Monaville/Logan,150 Armory Rd,Monaville/Logan,West Virginia,37.8110327,-81.9960869,Yes,Yes,2012,No,,,,No,,Yes,Drill hall,
758,Welch,600 Stewart ST,Welch,West Virginia,37.4401867,-81.5772989,Yes,Yes,2015,No,,,,No,,Yes,Storage,"Subsequent testing shows area is clean, based on limited collection of samples."
759,Williamson,1603 Co Hwy 52/27,Williamson,West Virginia,37.6730233,-82.2929059,Yes,Yes,2013,No,,,,No,,Yes,Storage,Limited samples in firing range in 2012 found two places with high lead levels (890 ug). Subsequent testing only on those two places.
760,Moundsville,9th ST,Moundsville,West Virginia,39.916681,-80.735667,Yes,Yes,2015,Yes,,290,Overhead heater in former firing range,No,,Yes,Storage,"2012 testing found 21,000 ug on overhead heater in former firing range."
761,Point Pleasant,4194 Ohio River Rd,Point Pleasant,West Virginia,38.9095398,-82.1177539,Yes,Yes,2015,Yes,,370,Inside former firing range,Yes,140 ug on drill hall floor; 160 ug on kitchen counter,Yes,Closed,"2012 inspection says ""no
remedial activities have been undertaken since the range closure."""
762,Dunbar,605 26th ST,Dunbar,West Virginia,38.370326,-81.7496572,Yes,Yes,2014,Yes,,"3,600",Bullet trap,Yes,410 ug on electrical box in drill hall,Yes,Storage,"2012 testing found contamination (510 ug) in drill hall on electrical box - a year later, it's up to 1700 ug on the same box in testing. Jan 2014, 1500 ug. May 2014 - 410 ug on same box."
763,Charleston,1701 Coonskin DR,Charleston,West Virginia,38.3760078,-81.5838375,Yes,Yes,2015,Yes,,"6,300",Men's room floor,Yes,"5,000 ug on floor of foyer to firing range",Yes,Firing range,"Air flow problems notes in 2007, 2009, and 2013 inspections. Broom found in range. Shooter overexposed to lead."
764,Keyser,400 Kelley Dr,Keyser,West Virginia,39.439726,-78.987567,Yes,Yes,2013,Yes,,"6,800","Bullet trap, former firing range",No,,Yes,Service bay,Still there a year after survey said it should be cleaned.
765,Martinsburg,2046 Kelly Island Rd,Martinsburg,West Virginia,39.4090204,-77.9754118,Yes,Yes,2013,Yes,,"16,000",Former firing range,Yes,85 ug in drill hall near former firing range,Yes,"Storage, maintenance bay",
766,Kenova,2194 Booth Rd,Kenova,West Virginia,38.366568,-82.56506,Yes,Yes,2014,Yes,,"150,000",Former firing range,Yes,"1,800 ug on sidewalk at front entry to range",Yes,Closed,"Notes in 2014 say ""wanting to make range operational again."" Firing range is in separate building from administrative offices. 2012 survey found lead spread outside to sidewalk (3800 ug). The 2012 inspection says ""no remedial activities have been undertaken since the range closure."""
767,Wheeling,538 Girty's Point Road,Wheeling,West Virginia,40.1800885,-80.6417407,Yes,Yes,2012,Yes,,"14,000,000",Bullet trap,No,"43,000 ug on range floor; 1,100 ug on floor outside range",Yes,Closed,"Inspection in 2012 says ""no remedial activities have been undertaken
since the range closure and a significant amount of dust and debris was observed in the range areas."""
768,Portage,2425 W Wisconsin,Portage,Wisconsin,43.5565235,-89.487458,Yes,Yes,2014,Yes,,23,Weapons vault,No,,Yes,,
769,New Richmond,1245 Wall ST,New Richmond,Wisconsin,45.133908,-92.549242,Yes,Yes,2014,Yes,,74,Weapons vault,No,,Yes,Storage,
770,Marshfield,319 W 29th ST,Marshfield,Wisconsin,44.6410073,-90.1880386,Yes,Yes,2014,Yes,,76,Maintenance bay,No,,Yes,Fitness room,
771,River Falls,815 W Division ST,River Falls,Wisconsin,44.863275,-92.635962,Yes,Yes,2014,Yes,,89,Locker room (former firing range),Yes,30 ug on drill hall floor,Yes,Locker room,
772,Abbotsford,1000 E Elm ST,Abbotsford,Wisconsin,44.942723,-90.306918,Yes,Yes,2014,Yes,,94,Old firing range area,No,,Yes,Storage,
773,Mosinee,1000 Jackson ST,Mosinee,Wisconsin,44.794381,-89.71162,Yes,Yes,2014,Yes,,109,Locker room (former firing range),No,,Yes,Locker room,
774,Madison 1420,1420 Wright St.,Madison,Wisconsin,43.1148588,-89.3311691,Yes,Yes,2014,Yes,,110,Weapons vault,No,,No,,
775,Janesville,11 Palmer DR,Janesville,Wisconsin,42.6706091,-89.010539,Yes,Yes,2014,Yes,,112,Weapons vault,No,Lead in maintenance bay (former firing range),Yes,"Maintenance bay, kitchen",
776,Rhinelander,1136 Military RD,Rhinelander,Wisconsin,45.629445,-89.3947858,Yes,Yes,2014,Yes,,117,Maintenance bay,Yes,Lead in medical supplies office on desktop,Yes,"Locker room, office, maintenance bay",
